Student_ID,Name,Age,Gender,City,Maths,English,Science,History,ICT,Parental_Education,Attendance_%
368,Student_368,15,male ,Malmo,36,75,103,5,12,Bachelor,56.53
369,Student_369,16,Other,stockholm ,72,97,-2,38,43,Masters,97.1
370,Student_370,20,Female ,Uppsala,82,-2,-10,82,99,High School,98.09
371,Student_371,17,Female ,stockholm ,12,87,94,5,55,Masters,72.34
372,Student_372,21,Female ,stockholm ,-4,72,-16,76,26,HighSchool,98.92
373,Student_373,15,Fmale,Gothenburg,99,75,104,27,9,Masters,42.62
374,Student_374,21,Fmale,Lund,53,46,50,55,111,HighSchool,94.77
375,Student_375,14,Female,Gothenburg,70,,39,80,57,PhD,92.37
376,Student_376,17,Other,Malmo,106,30,absent,110,31,PhD,93.36
377,Student_377,17,Other,Göteborg,-5,89,106,37,102,Masters,82.0
378,Student_378,14,Fmale,Göteborg,0,54,68,71,112,bachelor ,76.89
379,Student_379,15,Female,Stockholm,-4,82,114,83,114,Bachelor,94.17
380,Student_380,14,Fmale,Göteborg,6,9,-20,-14,-5,Masters,89.96
381,Student_381,21,male ,Uppsala,71,36,-1,-4,14,Masters,100.91
382,Student_382,19,Female,Gothenburg,82,10,12,26,-3,High School,93.35
383,Student_383,17,Other,Gothenburg,24,113,-5,-19,100,HighSchool,61.53
384,Student_384,18,Other,Gothenburg,5,-9,34,22,-1,Bachelor,49.83
385,Student_385,18,Fmale,Gothenburg,25,-11,,26,-18,Bachelor,50.33
386,Student_386,21,male ,Lund,38,115,104,0,116,Bachelor,95.71
387,Student_387,16,Fmale,Uppsala,-4,-5,-3,102,79,PhD,87.94
388,Student_388,20,Male,Stockholm,3,21,69,84,-6,High School,104.07
389,Student_389,14,Male,stockholm ,4,19,20,98,112,HighSchool,98.13
390,Student_390,14,male ,Uppsala,89,118,1,116,70,HighSchool,100.15
391,Student_391,16,Female ,Uppsala,43,0,79,16,-17,PhD,84.34
392,Student_392,16,Female ,Malmo,65,-10,46,66,43,Bachelor,58.8
393,Student_393,21,Male,Gothenburg,78,-12,117,5,91,HighSchool,71.18
394,Student_394,21,Male,Gothenburg,79,-2,24,67,35,HighSchool,42.06
395,Student_395,16,Female ,Lund,-6,46,102,75,54,bachelor ,81.68
396,Student_396,17,Female,Stockholm,8,14,108,36,74,PhD,55.14
397,Student_397,21,Female ,Stockholm,109,absent,53,21,31,bachelor ,100.04
398,Student_398,19,Fmale,Malmo,29,78,67,31,78,Masters,62.34
399,Student_399,21,Female,Malmo,94,72,105,62,2,bachelor ,71.34
400,Student_400,14,Fmale,Malmo,102,-19,109,112,28,Bachelor,68.33
401,Student_401,21,Male,Göteborg,-3,75,9,23,87,High School,70.64
402,Student_402,17,Female,Gothenburg,97,81,,19,55,bachelor ,99.32
403,Student_403,16,Fmale,Gothenburg,118,86,117,19,46,Bachelor,73.95
404,Student_404,14,Fmale,stockholm ,57,87,33,80,84,PhD,82.47
405,Student_405,21,Female,stockholm ,4,-19,2,10,53,High School,87.15
406,Student_406,17,male ,Lund,27,absent,18,54,101,High School,91.15
407,Student_407,19,Female ,Stockholm,29,44,108,-3,23,Bachelor,49.66
408,Student_408,21,Other,stockholm ,57,,49,37,40,PhD,43.09
409,Student_409,17,Fmale,Stockholm,80,38,absent,45,14,PhD,61.8
410,Student_410,19,Female ,Malmo,60,88,75,113,-19,PhD,46.24
411,Student_411,16,Other,Uppsala,46,3,63,56,65,PhD,87.61
412,Student_412,21,Female ,Stockholm,45,30,22,26,107,Bachelor,95.62
413,Student_413,19,Male,Lund,60,-5,91,-13,6,High School,78.42
414,Student_414,14,Other,Gothenburg,49,9,17,93,-10,HighSchool,62.24
415,Student_415,16,Female ,Stockholm,61,30,40,108,-4,bachelor ,59.59
416,Student_416,14,Fmale,Lund,81,107,31,37,absent,Masters,73.54
417,Student_417,18,Other,Gothenburg,3,73,52,51,-1,PhD,96.91
418,Student_418,15,Male,Uppsala,36,absent,54,absent,102,HighSchool,50.08
419,Student_419,21,Female,Malmo,118,100,4,32,106,HighSchool,91.85
420,Student_420,19,Fmale,Malmo,72,98,62,64,-14,Bachelor,54.66
421,Student_421,15,Male,stockholm ,3,53,54,100,71,PhD,54.33
422,Student_422,15,Male,Malmo,32,-2,-12,-12,53,High School,52.1
423,Student_423,19,Other,stockholm ,-16,absent,-8,99,25,PhD,49.79
424,Student_424,16,Female ,Stockholm,51,2,81,-14,102,bachelor ,45.08
425,Student_425,21,Female,stockholm ,16,,57,32,102,HighSchool,97.78
426,Student_426,18,Fmale,Lund,71,50,57,103,50,Masters,47.05
427,Student_427,14,Fmale,Malmo,32,49,102,79,113,Masters,55.35
428,Student_428,17,Female ,Gothenburg,87,42,28,77,93,High School,90.89
429,Student_429,14,Female,stockholm ,46,29,95,76,92,Masters,45.61
430,Student_430,17,Other,Göteborg,62,-17,-20,78,-7,High School,52.3
431,Student_431,14,Fmale,stockholm ,46,71,4,83,39,Bachelor,54.94
432,Student_432,19,Female,Lund,89,21,1,79,81,Bachelor,82.26
433,Student_433,18,Other,Lund,-12,-1,-11,117,-8,HighSchool,88.88
434,Student_434,21,Other,Göteborg,,102,35,53,101,Masters,84.05
435,Student_435,17,Fmale,Stockholm,57,21,95,26,75,bachelor ,73.12
436,Student_436,21,Female ,Göteborg,98,46,17,86,31,PhD,104.76
437,Student_437,21,male ,Stockholm,53,3,102,66,21,Bachelor,85.66
438,Student_438,21,Fmale,Uppsala,7,102,106,47,94,High School,57.87
439,Student_439,20,Male,stockholm ,117,96,-1,96,109,bachelor ,95.76
440,Student_440,16,Male,Uppsala,80,18,52,5,49,Bachelor,75.02
441,Student_441,14,Other,stockholm ,-19,70,5,,81,bachelor ,93.83
442,Student_442,21,male ,stockholm ,102,14,23,14,25,Masters,40.45
443,Student_443,14,Fmale,Stockholm,-19,45,71,115,106,Masters,89.4
444,Student_444,21,Male,Stockholm,80,30,28,-7,-12,bachelor ,79.2
445,Student_445,17,Male,stockholm ,-15,45,36,51,-10,High School,88.2
446,Student_446,16,Fmale,Lund,-20,42,60,98,115,Masters,86.81
447,Student_447,16,Female,Lund,19,46,absent,86,80,HighSchool,49.28
448,Student_448,19,Other,stockholm ,-13,69,60,53,-20,PhD,93.13
449,Student_449,20,Fmale,stockholm ,99,86,-5,90,114,High School,41.44
450,Student_450,19,Female,Stockholm,33,46,70,97,11,HighSchool,69.63
451,Student_451,19,Other,stockholm ,absent,27,-19,-6,109,HighSchool,56.59
452,Student_452,19,male ,Lund,absent,51,49,3,107,PhD,78.08
453,Student_453,19,Female ,Stockholm,28,99,116,83,48,Bachelor,88.21
454,Student_454,19,Other,Lund,71,62,109,absent,-18,Masters,99.5
455,Student_455,18,male ,Stockholm,106,87,100,75,77,Masters,45.37
456,Student_456,16,Female ,Gothenburg,31,117,40,-13,absent,Bachelor,77.81
457,Student_457,19,Male,Göteborg,12,98,109,20,80,HighSchool,63.08
458,Student_458,21,Male,Stockholm,64,57,63,87,113,Masters,56.49
459,Student_459,16,Male,stockholm ,94,-12,40,-14,-16,HighSchool,45.33
460,Student_460,16,Other,Gothenburg,36,65,47,40,63,High School,54.83
461,Student_461,15,Female,Malmo,92,114,75,-7,-13,PhD,70.04
462,Student_462,18,Female ,Gothenburg,117,,-13,8,111,Masters,40.36
463,Student_463,19,Male,Göteborg,-10,112,22,58,26,Bachelor,78.1
464,Student_464,14,Fmale,Malmo,32,-7,,-15,96,High School,46.79
465,Student_465,17,Female ,Göteborg,83,-7,104,77,9,bachelor ,77.39
466,Student_466,20,Female ,Uppsala,9,-13,-19,92,-2,Bachelor,64.52
467,Student_467,21,Female,stockholm ,81,,59,0,-12,bachelor ,90.32
468,Student_468,14,male ,Lund,59,107,101,15,18,Masters,68.5
469,Student_469,18,Female,Uppsala,,28,28,63,91,Masters,101.31
470,Student_470,17,Male,Göteborg,absent,56,-13,11,92,PhD,61.19
471,Student_471,18,Fmale,stockholm ,34,108,-11,45,-16,PhD,75.3
472,Student_472,21,Fmale,Stockholm,69,-10,55,33,56,Masters,87.58
473,Student_473,16,Male,Gothenburg,56,-11,absent,48,2,High School,54.21
474,Student_474,17,Fmale,Göteborg,109,1,107,-5,103,Masters,41.07
475,Student_475,16,Female,Malmo,7,76,29,87,8,bachelor ,91.04
476,Student_476,21,Other,Malmo,12,21,-20,34,absent,bachelor ,59.06
477,Student_477,14,Female,stockholm ,2,77,14,18,63,PhD,50.38
478,Student_478,21,Other,Gothenburg,70,61,32,90,82,bachelor ,78.52
479,Student_479,14,Male,Stockholm,88,-19,86,-2,97,High School,64.25
480,Student_480,17,Fmale,stockholm ,86,42,36,95,83,Masters,57.26
481,Student_481,17,Female ,Gothenburg,absent,,118,75,64,HighSchool,85.95
482,Student_482,19,male ,Uppsala,78,2,56,-4,20,High School,102.91
483,Student_483,18,Female ,Uppsala,46,23,11,-10,7,Bachelor,74.25
484,Student_484,19,Other,stockholm ,98,3,-17,4,50,HighSchool,90.46
485,Student_485,18,Female,stockholm ,31,50,21,-16,117,High School,94.71
486,Student_486,19,Female,Stockholm,21,24,55,2,116,bachelor ,71.46
487,Student_487,16,Female,Gothenburg,115,9,88,39,14,HighSchool,72.89
488,Student_488,17,Female,stockholm ,92,111,35,-13,-16,High School,86.68
489,Student_489,14,male ,stockholm ,93,58,62,94,60,Masters,100.13
490,Student_490,18,Male,Uppsala,-2,absent,-9,21,64,PhD,93.08
491,Student_491,21,Female,Malmo,17,87,94,62,-1,Bachelor,90.84
492,Student_492,18,Other,Malmo,69,68,78,71,104,PhD,90.41
493,Student_493,14,Fmale,Lund,58,21,-19,66,-11,PhD,70.56
494,Student_494,19,male ,Gothenburg,119,97,21,102,91,PhD,95.94
495,Student_495,18,Other,Stockholm,-15,9,52,68,10,High School,63.27
496,Student_496,20,Other,Malmo,41,-4,67,-4,59,bachelor ,79.51
497,Student_497,16,Female,Malmo,68,-11,114,97,51,bachelor ,48.91
498,Student_498,17,Fmale,Göteborg,65,18,116,106,35,Masters,82.25
499,Student_499,14,Female,stockholm ,100,20,-13,113,-10,bachelor ,88.75
500,Student_500,17,Other,Uppsala,112,67,112,12,86,PhD,66.7
501,Student_501,20,Male,Malmo,25,43,2,20,104,Masters,73.31
502,Student_502,18,male ,Göteborg,-1,98,-19,9,12,Masters,41.05
503,Student_503,18,Male,Göteborg,54,103,61,92,65,HighSchool,98.78
504,Student_504,21,male ,Gothenburg,102,1,23,5,58,PhD,92.94
505,Student_505,20,Female,Gothenburg,101,35,31,-8,16,PhD,87.69
506,Student_506,14,Female,stockholm ,25,7,88,-5,68,bachelor ,44.41
507,Student_507,21,male ,stockholm ,110,67,33,111,44,Masters,54.2
508,Student_508,16,Fmale,Lund,92,104,74,105,15,Bachelor,104.29
509,Student_509,21,Fmale,Uppsala,-4,3,-3,39,65,Masters,69.86
510,Student_510,15,Female,stockholm ,24,101,97,31,70,bachelor ,97.02
511,Student_511,14,Female,Gothenburg,38,-2,91,36,80,Masters,84.06
512,Student_512,15,Male,Gothenburg,117,115,95,-15,1,HighSchool,92.66
513,Student_513,20,Other,stockholm ,13,72,26,48,20,Bachelor,79.64
514,Student_514,19,Female,Uppsala,83,-15,21,absent,99,PhD,52.42
515,Student_515,15,male ,Uppsala,-2,-12,-12,75,14,Masters,73.43
516,Student_516,16,Fmale,Uppsala,absent,93,25,57,46,Masters,94.66
517,Student_517,21,Fmale,Uppsala,-15,-2,80,-8,79,High School,99.16
518,Student_518,19,Male,stockholm ,18,-20,39,117,39,PhD,85.94
519,Student_519,21,Fmale,Lund,117,56,108,34,54,bachelor ,83.65
520,Student_520,15,Fmale,stockholm ,28,75,20,40,absent,High School,80.91
521,Student_521,21,Other,Göteborg,3,48,102,32,21,bachelor ,76.85
522,Student_522,20,Female ,Malmo,72,85,83,2,70,Masters,97.85
523,Student_523,19,male ,Stockholm,101,99,-19,38,97,HighSchool,89.98
524,Student_524,20,Other,Uppsala,14,105,9,68,-12,High School,86.67
525,Student_525,15,Female ,Gothenburg,2,44,-20,50,38,High School,66.67
526,Student_526,20,Fmale,stockholm ,67,48,28,52,104,Bachelor,70.02
527,Student_527,16,Male,Stockholm,54,95,27,114,25,High School,68.3
528,Student_528,15,Male,Göteborg,10,96,104,74,29,Bachelor,104.9
529,Student_529,15,Fmale,stockholm ,54,absent,77,57,50,High School,99.91
530,Student_530,15,Female,Lund,8,-14,61,-17,103,Bachelor,46.91
531,Student_531,14,Female ,Stockholm,56,-17,86,59,92,Masters,70.62
532,Student_532,21,Fmale,Stockholm,103,60,21,-5,54,High School,57.32
533,Student_533,14,Male,Malmo,56,81,75,98,11,Bachelor,59.47
534,Student_534,14,Male,Malmo,40,18,-2,102,88,HighSchool,41.02
535,Student_535,16,Female ,Uppsala,49,42,86,88,34,Bachelor,48.59
536,Student_536,19,male ,stockholm ,-2,-9,14,109,103,High School,78.27
537,Student_537,21,Fmale,Gothenburg,36,4,3,66,50,High School,82.83
538,Student_538,20,Other,Uppsala,106,87,37,94,68,High School,102.04
539,Student_539,18,Fmale,Stockholm,-11,35,52,90,84,bachelor ,93.65
540,Student_540,15,male ,Uppsala,56,100,53,106,41,High School,56.3
541,Student_541,20,Female ,stockholm ,10,92,74,26,65,bachelor ,74.64
542,Student_542,15,Female ,Stockholm,72,-13,102,44,114,Masters,52.76
543,Student_543,16,Male,Göteborg,65,-20,26,41,46,HighSchool,70.26
544,Student_544,15,male ,Göteborg,65,81,15,6,82,High School,89.9
545,Student_545,14,Female ,Gothenburg,97,68,110,-4,22,Bachelor,89.43
546,Student_546,21,Female,Lund,-7,,102,70,39,HighSchool,90.18
547,Student_547,18,Fmale,Stockholm,25,92,27,88,110,bachelor ,53.47
548,Student_548,17,Male,Göteborg,63,-4,31,101,110,PhD,67.5
549,Student_549,15,Other,Göteborg,110,29,-6,-6,27,bachelor ,85.74
550,Student_550,20,male ,stockholm ,58,51,63,-12,100,Masters,46.77
551,Student_551,14,Male,Göteborg,25,29,36,69,22,bachelor ,61.76
552,Student_552,17,Female ,Lund,112,28,27,56,58,High School,79.52
553,Student_553,18,Female ,Malmo,107,4,35,-17,47,HighSchool,73.39
554,Student_554,17,Other,Uppsala,94,-17,-3,110,15,High School,44.74
555,Student_555,14,Other,Uppsala,27,15,4,39,64,High School,86.54
556,Student_556,21,Other,Göteborg,19,100,107,1,68,bachelor ,64.37
557,Student_557,21,Other,Göteborg,63,43,38,93,76,Bachelor,100.69
558,Student_558,19,Other,Lund,53,absent,97,98,53,Bachelor,57.88
559,Student_559,21,Female,stockholm ,22,-17,95,57,74,bachelor ,103.74
560,Student_560,19,Fmale,Malmo,16,110,106,99,65,High School,97.05
561,Student_561,17,male ,Göteborg,1,6,7,75,46,Bachelor,88.15
562,Student_562,16,Male,Göteborg,58,-14,54,118,11,High School,54.34
563,Student_563,20,Other,Malmo,81,-8,44,50,59,bachelor ,83.48
564,Student_564,20,Fmale,Malmo,85,84,71,17,94,High School,50.01
565,Student_565,17,Female ,Stockholm,-10,7,65,58,79,High School,79.12
566,Student_566,15,Fmale,stockholm ,118,87,25,19,95,PhD,85.33
567,Student_567,15,Other,Malmo,37,37,38,22,-13,bachelor ,61.5
568,Student_568,21,Male,Lund,10,47,92,3,11,Bachelor,104.62
569,Student_569,20,Other,Lund,109,3,114,24,76,Bachelor,45.68
570,Student_570,20,Fmale,Gothenburg,46,55,43,96,14,High School,79.09
571,Student_571,19,Female ,Göteborg,88,83,65,102,87,bachelor ,86.86
572,Student_572,16,Fmale,Uppsala,26,33,69,absent,absent,High School,49.35
573,Student_573,14,Other,Uppsala,61,76,26,30,absent,PhD,98.49
574,Student_574,15,male ,Göteborg,83,-19,-17,81,absent,Masters,76.59
575,Student_575,20,Fmale,Gothenburg,50,110,62,93,79,bachelor ,102.65
576,Student_576,19,male ,Lund,118,84,absent,103,71,HighSchool,70.06
577,Student_577,18,Other,Lund,109,99,105,59,4,Bachelor,101.35
578,Student_578,19,Fmale,stockholm ,67,88,0,-20,28,PhD,76.97
579,Student_579,15,Female ,Lund,61,86,82,103,-20,Bachelor,54.28
580,Student_580,15,Female,Göteborg,3,98,-8,74,96,bachelor ,68.69
581,Student_581,19,Female,Uppsala,3,-13,98,101,41,PhD,69.05
582,Student_582,14,male ,Göteborg,3,111,53,absent,1,HighSchool,97.51
583,Student_583,17,Other,Malmo,59,0,42,18,51,bachelor ,74.07
584,Student_584,15,male ,stockholm ,54,100,63,-2,98,Bachelor,92.88
585,Student_585,19,Other,stockholm ,absent,73,105,90,71,PhD,93.34
586,Student_586,20,Other,Göteborg,18,-7,20,-6,114,Masters,72.99
587,Student_587,19,Female,Uppsala,110,-18,55,113,117,bachelor ,46.48
588,Student_588,16,Female ,stockholm ,21,111,112,108,23,bachelor ,92.35
589,Student_589,17,Female ,Gothenburg,5,104,114,103,101,HighSchool,101.1
590,Student_590,18,Fmale,Malmo,101,114,76,34,87,High School,103.45
591,Student_591,14,male ,Stockholm,99,97,32,16,28,PhD,56.98
592,Student_592,21,Female ,Stockholm,116,101,87,2,51,Bachelor,49.32
593,Student_593,18,Male,Lund,108,24,48,27,77,HighSchool,49.52
594,Student_594,17,Fmale,Malmo,79,97,-5,-5,-18,High School,84.4
595,Student_595,17,Fmale,Uppsala,116,86,-19,110,15,High School,101.25
596,Student_596,17,Female,Göteborg,85,97,19,44,absent,Bachelor,45.37
597,Student_597,18,male ,Göteborg,27,56,40,17,absent,Bachelor,70.05
598,Student_598,20,Female ,Göteborg,-5,105,15,104,-6,Masters,86.48
599,Student_599,17,Female ,Gothenburg,104,69,-14,96,70,Bachelor,92.58
600,Student_600,19,Other,Lund,absent,95,77,104,15,HighSchool,69.7
601,Student_601,18,Fmale,Lund,104,96,-15,114,79,HighSchool,40.3
602,Student_602,21,male ,Malmo,absent,41,60,45,73,Bachelor,48.53
603,Student_603,17,male ,Gothenburg,86,89,20,22,-9,bachelor ,45.22
604,Student_604,19,male ,Stockholm,111,118,114,114,73,High School,74.62
605,Student_605,20,Other,Lund,67,42,56,36,117,bachelor ,86.62
606,Student_606,16,Female,Lund,7,115,10,0,-18,High School,88.4
607,Student_607,20,Female ,Malmo,117,65,82,-2,72,Bachelor,61.36
608,Student_608,21,male ,Lund,90,99,80,absent,-10,Bachelor,54.59
609,Student_609,17,Other,Malmo,84,109,-13,75,118,Masters,71.7
610,Student_610,21,Female,stockholm ,50,33,40,94,9,Bachelor,72.29
611,Student_611,18,Other,Göteborg,84,45,58,35,70,Bachelor,96.62
612,Student_612,15,Male,Gothenburg,-12,-4,95,32,1,PhD,95.78
613,Student_613,17,Fmale,Stockholm,30,113,80,absent,70,bachelor ,50.83
614,Student_614,15,Female ,Stockholm,41,-16,116,41,-17,HighSchool,44.52
615,Student_615,19,Other,stockholm ,58,70,60,absent,108,Masters,68.91
616,Student_616,16,Other,Lund,64,40,94,-5,-14,HighSchool,77.89
617,Student_617,14,Female ,Lund,30,18,69,61,-8,PhD,100.82
618,Student_618,21,Fmale,Malmo,8,27,92,absent,49,HighSchool,97.32
619,Student_619,20,Male,Gothenburg,-20,35,34,39,80,bachelor ,92.8
620,Student_620,16,Female,stockholm ,111,22,74,-18,63,Masters,101.69
621,Student_621,17,Other,stockholm ,66,36,71,-12,47,Bachelor,85.72
622,Student_622,15,Fmale,Malmo,12,42,72,,117,PhD,50.4
623,Student_623,20,Female,Göteborg,63,71,71,32,59,Masters,97.67
624,Student_624,15,Female,Uppsala,59,11,41,71,102,Masters,85.5
625,Student_625,18,Female,Lund,2,40,111,2,104,bachelor ,89.95
626,Student_626,15,Male,Stockholm,92,8,-10,102,11,Bachelor,75.79
627,Student_627,18,Male,Göteborg,7,84,35,18,absent,HighSchool,93.17
628,Student_628,19,Female,Stockholm,102,66,91,17,99,High School,46.45
629,Student_629,20,male ,stockholm ,-11,36,13,31,-13,bachelor ,85.61
630,Student_630,20,Female ,Malmo,9,77,-8,55,90,bachelor ,68.18
631,Student_631,14,Male,Malmo,27,27,101,97,9,Masters,52.6
632,Student_632,17,male ,Göteborg,111,absent,91,-1,107,Masters,66.13
633,Student_633,18,male ,Lund,110,114,103,25,93,Bachelor,95.98
634,Student_634,14,Other,Malmo,13,6,13,98,-2,High School,54.89
635,Student_635,15,Female ,Stockholm,49,54,20,-20,-9,High School,81.7
636,Student_636,15,Female,Stockholm,11,92,99,16,35,High School,89.55
637,Student_637,14,Other,stockholm ,51,105,111,-19,15,PhD,61.36
638,Student_638,20,Other,Göteborg,32,50,81,6,36,Masters,57.22
639,Student_639,15,male ,Stockholm,48,42,65,8,85,bachelor ,84.9
640,Student_640,21,male ,Uppsala,102,72,38,39,57,High School,45.75
641,Student_641,19,male ,Malmo,0,,76,4,60,HighSchool,76.21
642,Student_642,19,Female,Lund,77,1,33,90,110,PhD,97.07
643,Student_643,21,Female,Göteborg,94,54,27,115,14,High School,79.24
644,Student_644,14,Other,Stockholm,49,34,0,74,109,bachelor ,64.39
645,Student_645,21,Other,Uppsala,91,105,52,97,88,bachelor ,90.11
646,Student_646,18,Male,Malmo,49,104,32,84,45,PhD,63.74
647,Student_647,18,Male,Gothenburg,83,24,8,26,45,High School,56.34
648,Student_648,14,male ,stockholm ,35,32,22,17,45,bachelor ,45.71
649,Student_649,21,Female,Göteborg,5,-17,105,1,64,bachelor ,96.46
650,Student_650,18,Female,Lund,26,54,0,-20,67,High School,81.76
651,Student_651,20,Other,Lund,52,119,-20,21,-16,Masters,70.77
652,Student_652,21,Female ,Göteborg,10,72,33,82,69,HighSchool,81.87
653,Student_653,20,male ,Göteborg,38,23,-13,,90,Masters,50.48
654,Student_654,18,Male,Göteborg,75,absent,64,1,109,bachelor ,41.74
655,Student_655,19,Female ,Lund,absent,59,25,117,-6,bachelor ,92.34
656,Student_656,18,Female,stockholm ,53,51,95,119,56,HighSchool,98.73
657,Student_657,20,Male,Lund,absent,absent,81,-7,6,bachelor ,46.53
658,Student_658,16,male ,Gothenburg,-7,86,34,69,absent,High School,67.66
659,Student_659,17,Female,Malmo,54,21,50,50,98,HighSchool,98.8
660,Student_660,15,male ,Malmo,-3,109,80,40,101,Masters,92.67
661,Student_661,21,Other,Malmo,33,38,75,55,-3,bachelor ,66.2
662,Student_662,16,Female ,Göteborg,107,-9,76,2,18,Masters,46.2
663,Student_663,18,Female ,stockholm ,-2,,27,-9,-12,PhD,60.99
664,Student_664,19,Female ,stockholm ,-18,6,20,absent,absent,Masters,92.8
665,Student_665,14,Fmale,Göteborg,-12,53,28,107,9,bachelor ,55.36
666,Student_666,18,male ,Lund,118,-7,111,75,-15,PhD,100.49
667,Student_667,19,Female ,Göteborg,89,85,106,0,0,Masters,63.68
668,Student_668,17,Other,Gothenburg,81,-14,58,49,59,PhD,95.43
669,Student_669,18,Female ,Göteborg,70,80,-11,6,116,Masters,67.74
670,Student_670,20,male ,Uppsala,47,13,37,36,65,PhD,74.64
671,Student_671,14,Female ,Lund,-17,53,110,106,34,Masters,91.76
672,Student_672,19,male ,Göteborg,81,42,-19,16,48,HighSchool,60.5
673,Student_673,19,Female,Gothenburg,37,71,36,60,116,bachelor ,40.71
674,Student_674,19,Other,Stockholm,56,50,119,27,15,Bachelor,51.31
675,Student_675,17,male ,Malmo,45,34,-20,77,90,Bachelor,64.42
676,Student_676,18,male ,Lund,37,62,-14,12,98,HighSchool,102.12
677,Student_677,17,Fmale,Lund,91,51,67,111,55,Bachelor,100.25
678,Student_678,21,Female,Gothenburg,absent,53,55,24,53,High School,102.36
679,Student_679,15,Other,stockholm ,,75,59,110,76,bachelor ,97.41
680,Student_680,15,Fmale,stockholm ,-9,22,74,20,-18,Masters,89.42
681,Student_681,21,Female ,Malmo,38,absent,-15,-14,-3,PhD,40.95
682,Student_682,18,male ,Uppsala,28,96,-10,99,119,PhD,68.69
683,Student_683,20,Other,Stockholm,55,97,93,86,-11,PhD,102.88
684,Student_684,17,Female,Gothenburg,2,74,8,42,33,Masters,47.22
685,Student_685,14,Fmale,Göteborg,41,118,85,74,67,PhD,87.43
686,Student_686,19,male ,Uppsala,25,35,53,9,77,PhD,88.26
687,Student_687,19,Male,stockholm ,54,21,27,39,4,PhD,53.94
688,Student_688,18,Other,Uppsala,31,9,54,35,40,PhD,100.34
689,Student_689,20,Fmale,Stockholm,45,3,24,67,-11,Bachelor,53.95
690,Student_690,15,Female,Stockholm,4,96,86,58,-8,Bachelor,101.34
691,Student_691,15,Fmale,Stockholm,66,58,27,46,-15,bachelor ,79.04
692,Student_692,19,Fmale,Uppsala,-13,51,111,-6,55,PhD,40.53
693,Student_693,18,Fmale,Gothenburg,95,85,8,57,61,PhD,79.75
